file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,elem_index,treatment,treat_category,budget_category,period,period_calendar,forced,follow_up,treatment_cost,treatment_qty,treatment_comment,treatment_reason,is_committed
10,Upper Ahu Ahu Road,0,46,All,14,ChipSeal_P,Preserve,Resurfacing,1,2024,True,False,3680,368,committed import,committed,True
32,Karearea Lane,84,154,All,74,ChipSeal_P,Preserve,Resurfacing,1,2024,True,False,7920,792,committed import,committed,True
32,Karearea Lane,154,820,All,75,ChipSeal_P,Preserve,Resurfacing,1,2024,True,False,77210,7721,committed import,committed,True
9339,Weston Way,814,886,All,32,RMaint,Maintenance,Maintenance,1,2024,False,False,572.89,572.8907828316218,mesh_cracks =6; shove =0; poth =0,pdi =6.04; sdi =0.1; age =22,False
1035,Cousins Avenue East,0,61,All,396,RMaint,Maintenance,Maintenance,1,2024,False,False,99.12,99.12422799764141,mesh_cracks =0; shove =0; poth =0,pdi =6.47; sdi =16.17; age =28,False
22,Sir John McKenzie Drive,0,530,All,400,RMaint,Maintenance,Maintenance,1,2024,False,False,1642.68,1642.6784560438443,mesh_cracks =18.65; shove =0; poth =0,pdi =18.65; sdi =0; age =8,False
23,Apple Orchard Lane,0,185,All,401,RMaint,Maintenance,Maintenance,1,2024,False,False,627.77,627.7707795190474,mesh_cracks =16.52; shove =0; poth =0,pdi =22.47; sdi =14.88; age =37,False
8,Tarras Road,86,120,All,403,RMaint,Maintenance,Maintenance,1,2024,False,False,90.25,90.2489868350699,mesh_cracks =0; shove =0; poth =0,pdi =5.54; sdi =23.82; age =12,False
29,Riroriro Road,122,139,All,404,RMaint,Maintenance,Maintenance,1,2024,False,False,35.96,35.96449233771812,mesh_cracks =18.46; shove =0; poth =0,pdi =18.46; sdi =0; age =12,False
9339,Weston Way,2696,3114,All,406,RMaint,Maintenance,Maintenance,1,2024,False,False,3060.63,3060.627047239097,mesh_cracks =9.65; shove =0; poth =0,pdi =9.65; sdi =0; age =16,False
41,Huamanu Street,0,116,All,413,RMaint,Maintenance,Maintenance,1,2024,False,False,303.66,303.66214498809956,mesh_cracks =0; shove =0; poth =0,pdi =5.48; sdi =13.69; age =36,False
7056,Dawick Street,78,88,All,415,RMaint,Maintenance,Maintenance,1,2024,False,False,17.45,17.450687891860298,mesh_cracks =0; shove =0; poth =0,pdi =5.2; sdi =12.99; age =8,False
974,Railway Terrace East,0,730,All,417,RMaint,Maintenance,Maintenance,1,2024,False,False,2831.3,2831.301900590289,mesh_cracks =0; shove =0; poth =0,pdi =5.32; sdi =29.56; age =10,False
9339,Weston Way,886,939,All,422,RMaint,Maintenance,Maintenance,1,2024,False,False,432.03,432.0342846910802,mesh_cracks =0; shove =0; poth =0.6,pdi =6.29; sdi =6.74; age =11,False
40,Bravery Road,0,278,All,425,RMaint,Maintenance,Maintenance,1,2024,False,False,1496.28,1496.2801862645051,mesh_cracks =12.57; shove =0; poth =0,pdi =20.28; sdi =19.28; age =14,False
9339,Weston Way,1589,1999,All,427,RMaint,Maintenance,Maintenance,1,2024,False,False,5233.16,5233.163990843327,mesh_cracks =0; shove =0; poth =1.13,pdi =11.34; sdi =11.34; age =16,False
32,Karearea Lane,820,1262,All,428,RMaint,Maintenance,Maintenance,1,2024,False,False,2111.2,2111.2011884600743,mesh_cracks =0; shove =8.17; poth =0,pdi =12.47; sdi =10.74; age =7,False
917,Port Street East,874,1340,All,430,RMaint,Maintenance,Maintenance,1,2024,False,False,1884.46,1884.4560993335492,mesh_cracks =0; shove =0; poth =0.86,pdi =8.63; sdi =26.49; age =19,False
917,Port Street East,1431,2115,All,435,RMaint,Maintenance,Maintenance,1,2024,False,False,698.55,698.5466528793223,mesh_cracks =0; shove =0; poth =0,pdi =7.32; sdi =18.3; age =16,False
11,Lower Ahu Ahu Road,0,158,All,438,RMaint,Maintenance,Maintenance,1,2024,False,False,360,359.99861430271557,mesh_cracks =0; shove =0; poth =1.08,pdi =10.8; sdi =10.8; age =8,False
15,Fendall Close,438,585,All,441,RMaint,Maintenance,Maintenance,1,2024,False,False,765.75,765.7546600545186,mesh_cracks =0; shove =6.88; poth =0,pdi =6.88; sdi =17.92; age =7,False
16,Sarah Lane,0,515,All,444,RMaint,Maintenance,Maintenance,1,2024,False,False,2346.42,2346.415083654122,mesh_cracks =0; shove =0; poth =0.58,pdi =5.85; sdi =13.51; age =16,False
9339,Weston Way,3114,3398,All,445,RMaint,Maintenance,Maintenance,1,2024,False,False,1798.45,1798.4499828659198,mesh_cracks =14.1; shove =0; poth =0,pdi =14.1; sdi =5.64; age =16,False
20,Burkes Creek Road,549,697,All,447,RMaint,Maintenance,Maintenance,1,2024,False,False,649.32,649.3172597469886,mesh_cracks =0; shove =0; poth =0,pdi =6.52; sdi =16.29; age =12,False
20,Burkes Creek Road,549,697,All,449,RMaint,Maintenance,Maintenance,1,2024,False,False,1309.48,1309.4832421297099,mesh_cracks =15.56; shove =11.04; poth =0,pdi =26.6; sdi =0; age =12,False
11,Lower Ahu Ahu Road,0,158,All,450,RMaint,Maintenance,Maintenance,1,2024,False,False,388.23,388.2315568130139,mesh_cracks =0; shove =0; poth =0,pdi =6.12; sdi =15.29; age =8,False
9339,Weston Way,886,939,All,452,RMaint,Maintenance,Maintenance,1,2024,False,False,586.91,586.9146925564469,mesh_cracks =3.01; shove =0; poth =0.65,pdi =15.29; sdi =21.02; age =11,False
41,Huamanu Street,116,134,All,453,RMaint,Maintenance,Maintenance,1,2024,False,False,34.06,34.0620769241599,mesh_cracks =0; shove =10.66; poth =0,pdi =10.66; sdi =0; age =9,False
917,Port Street East,1431,2115,All,454,RMaint,Maintenance,Maintenance,1,2024,False,False,2205.04,2205.0392845779083,mesh_cracks =0; shove =3.16; poth =0,pdi =5.44; sdi =5.7; age =16,False
29,Riroriro Road,122,139,All,458,RMaint,Maintenance,Maintenance,1,2024,False,False,61.27,61.26808968808405,mesh_cracks =0; shove =4.54; poth =0.45,pdi =9.07; sdi =4.52; age =12,False
20,Burkes Creek Road,697,765,All,462,RMaint,Maintenance,Maintenance,1,2024,False,False,350.73,350.7308345349231,mesh_cracks =0; shove =5.65; poth =0,pdi =5.65; sdi =13.83; age =10,False
3,Matai Way,0,557,All,464,RMaint,Maintenance,Maintenance,1,2024,False,False,1295.54,1295.5358820480503,mesh_cracks =0; shove =0; poth =0,pdi =5.21; sdi =13.04; age =19,False
15,Fendall Close,643,736,All,466,RMaint,Maintenance,Maintenance,1,2024,False,False,556.41,556.4051296483517,mesh_cracks =13.87; shove =0; poth =0,pdi =13.87; sdi =0; age =7,False
917,Port Street East,1340,1431,All,467,RMaint,Maintenance,Maintenance,1,2024,False,False,185.3,185.30142831628663,mesh_cracks =8.98; shove =0; poth =0,pdi =12.99; sdi =10.05; age =19,False
15,Fendall Close,0,438,All,472,RMaint,Maintenance,Maintenance,1,2024,False,False,1689.02,1689.0244345885933,mesh_cracks =0; shove =0; poth =0,pdi =7.68; sdi =19.2; age =11,False
4,Highfield Drive,0,71,All,473,RMaint,Maintenance,Maintenance,1,2024,False,False,265.63,265.62953242299244,mesh_cracks =10.48; shove =0; poth =0,pdi =10.48; sdi =0; age =16,False
1,Conifer Close,0,378,All,474,RMaint,Maintenance,Maintenance,1,2024,False,False,1749.57,1749.5684240312223,mesh_cracks =8.09; shove =0; poth =0,pdi =8.09; sdi =5.97; age =10,False
36,Paneika Lane,370,391,All,475,RMaint,Maintenance,Maintenance,1,2024,False,False,35.11,35.1126611208511,mesh_cracks =0; shove =0; poth =0.47,pdi =9.99; sdi =17.98; age =20,False
9339,Weston Way,814,886,All,479,RMaint,Maintenance,Maintenance,1,2024,False,False,561.22,561.2241835177526,mesh_cracks =14.04; shove =0; poth =0,pdi =14.04; sdi =19.55; age =22,False
9167,Foxglove Drive,0,668,All,480,RMaint,Maintenance,Maintenance,1,2024,False,False,3423.81,3423.813122604684,mesh_cracks =11.58; shove =0; poth =0.69,pdi =18.53; sdi =6.94; age =13,False
9339,Weston Way,2385,2696,All,481,RMaint,Maintenance,Maintenance,1,2024,False,False,3762.72,3762.7202919905803,mesh_cracks =0; shove =9.62; poth =0.46,pdi =14.27; sdi =4.64; age =16,False
19,Elm Close,0,82,All,484,RMaint,Maintenance,Maintenance,1,2024,False,False,365.35,365.35292555542947,mesh_cracks =0; shove =11.85; poth =0,pdi =17.08; sdi =18.28; age =6,False
6,Croatia Avenue,42,76,All,485,RMaint,Maintenance,Maintenance,1,2024,False,False,70.93,70.9342966550466,mesh_cracks =9.04; shove =0; poth =0,pdi =9.04; sdi =24.26; age =39,False
37,Freemason Avenue,149,172,All,492,RMaint,Maintenance,Maintenance,1,2024,False,False,81.8,81.79668265340622,mesh_cracks =13.41; shove =0; poth =0,pdi =13.41; sdi =0; age =6,False
20,Burkes Creek Road,549,697,All,493,RMaint,Maintenance,Maintenance,1,2024,False,False,675.31,675.3104249116767,mesh_cracks =0; shove =9.67; poth =0,pdi =11.56; sdi =4.72; age =12,False
30,Curly McLeod Way,0,69,All,496,RMaint,Maintenance,Maintenance,1,2024,False,False,77.01,77.01450370815002,mesh_cracks =9.11; shove =0; poth =0,pdi =9.93; sdi =2.06; age =17,False
917,Port Street East,2120,2350,All,498,RMaint,Maintenance,Maintenance,1,2024,False,False,504.02,504.0157119269589,mesh_cracks =0; shove =5.98; poth =0,pdi =13.21; sdi =18.07; age =16,False
1035,Cousins Avenue East,0,61,All,499,RMaint,Maintenance,Maintenance,1,2024,False,False,181.59,181.59243973423102,mesh_cracks =17.86; shove =0; poth =0.51,pdi =22.99; sdi =5.13; age =28,False
9339,Weston Way,814,886,All,32,RMaint,Maintenance,Maintenance,2,2025,False,False,940.84,940.8401276244238,mesh_cracks =7.9; shove =0.08; poth =0.08,pdi =8.82; sdi =1.08; age =23,False
9339,Weston Way,1999,2369,All,38,RMaint,Maintenance,Maintenance,2,2025,False,False,3434.01,3434.010402043108,mesh_cracks =1.3; shove =2.65; poth =0.11,pdi =5.14; sdi =1.44; age =17,False
30,Curly McLeod Way,69,82,All,72,RMaint,Maintenance,Maintenance,2,2025,False,False,33.99,33.99362328076346,mesh_cracks =6.34; shove =0.07; poth =0.07,pdi =7.43; sdi =1.6; age =40,False
2,Fladgate Drive,0,565,All,101,RMaint,Maintenance,Maintenance,2,2025,False,False,5356.94,5356.936597338378,mesh_cracks =0.12; shove =0.07; poth =1.02,pdi =10.48; sdi =10.5; age =22,False
9339,Weston Way,3398,3457,All,104,RMaint,Maintenance,Maintenance,2,2025,False,False,482.47,482.46649778666966,mesh_cracks =17.83; shove =0.08; poth =0.08,pdi =19.5; sdi =3.95; age =20,False
917,Port Street East,1340,1431,All,107,RMaint,Maintenance,Maintenance,2,2025,False,False,358.82,358.81580552092316,mesh_cracks =0.12; shove =0.07; poth =0.07,pdi =5.85; sdi =19.71; age =20,False
9339,Weston Way,1237,1589,All,108,RMaint,Maintenance,Maintenance,2,2025,False,False,2911.07,2911.070041317407,mesh_cracks =0.31; shove =0.08; poth =1.07,pdi =15.75; sdi =45.44; age =17,False
16,Sarah Lane,0,515,All,109,RMaint,Maintenance,Maintenance,2,2025,False,False,2084.57,2084.568389024216,mesh_cracks =0.17; shove =0.07; poth =0.07,pdi =5.77; sdi =13.79; age =17,False
29,Riroriro Road,122,139,All,110,RMaint,Maintenance,Maintenance,2,2025,False,False,55.29,55.29013445382792,mesh_cracks =0; shove =7.96; poth =0,pdi =8; sdi =12.38; age =13,False
44,Dickins Lane,0,474,All,111,RMaint,Maintenance,Maintenance,2,2025,False,False,3040.59,3040.593710994654,mesh_cracks =0; shove =18.59; poth =0,pdi =22.98; sdi =18.17; age =3,False
21,Tapeka Heights Lane,0,277,All,112,RMaint,Maintenance,Maintenance,2,2025,False,False,3359.2,3359.1988954222843,mesh_cracks =16.06; shove =0.08; poth =0.08,pdi =17; sdi =1.11; age =18,False
10,Upper Ahu Ahu Road,0,46,All,120,RMaint,Maintenance,Maintenance,2,2025,False,False,195.06,195.06399419075768,mesh_cracks =0.13; shove =0.07; poth =0.07,pdi =5.27; sdi =11.71; age =18,False
2,Fladgate Drive,0,565,All,121,RMaint,Maintenance,Maintenance,2,2025,False,False,4040.99,4040.9870793952437,mesh_cracks =0.19; shove =0.07; poth =0.07,pdi =9.25; sdi =21.51; age =22,False
15,Fendall Close,736,814,All,122,RMaint,Maintenance,Maintenance,2,2025,False,False,1182.52,1182.5157075910731,mesh_cracks =24.3; shove =0.09; poth =0.08,pdi =25.25; sdi =23.55; age =23,False
20,Burkes Creek Road,21,520,All,123,RMaint,Maintenance,Maintenance,2,2025,False,False,5371.96,5371.9618563729355,mesh_cracks =24.2; shove =0.08; poth =0.72,pdi =31.55; sdi =11.04; age =11,False
19,Elm Close,82,101,All,126,RMaint,Maintenance,Maintenance,2,2025,False,False,43.19,43.190668123179236,mesh_cracks =0.14; shove =0; poth =0,pdi =5.13; sdi =12.47; age =7,False
917,Port Street East,396,874,All,129,RMaint,Maintenance,Maintenance,2,2025,False,False,1834.88,1834.8766955315502,mesh_cracks =0.1; shove =0.07; poth =0.92,pdi =9.35; sdi =9.35; age =20,False
20,Burkes Creek Road,21,520,All,130,RMaint,Maintenance,Maintenance,2,2025,False,False,4459.77,4459.765803049846,mesh_cracks =0.23; shove =1; poth =0.1,pdi =11.35; sdi =23.87; age =11,False
9339,Weston Way,1051,1219,All,136,RMaint,Maintenance,Maintenance,2,2025,False,False,2594.93,2594.9311461470297,mesh_cracks =0.26; shove =0.08; poth =0.22,pdi =5.54; sdi =36.44; age =17,False
18,Monaghan Way,0,80,All,137,RMaint,Maintenance,Maintenance,2,2025,False,False,121.02,121.02133915209788,mesh_cracks =0; shove =10.82; poth =0,pdi =15.23; sdi =11.01; age =7,False
20,Burkes Creek Road,21,520,All,140,RMaint,Maintenance,Maintenance,2,2025,False,False,7917.15,7917.153542661048,mesh_cracks =25.24; shove =0.08; poth =0.1,pdi =26.37; sdi =1.22; age =11,False
32,Karearea Lane,820,1262,All,141,RMaint,Maintenance,Maintenance,2,2025,False,False,1433.25,1433.247555600975,mesh_cracks =1; shove =0; poth =0,pdi =7.18; sdi =15.45; age =8,False
9339,Weston Way,3398,3457,All,142,RMaint,Maintenance,Maintenance,2,2025,False,False,380.4,380.3953338129412,mesh_cracks =0.12; shove =0.07; poth =0.8,pdi =13.95; sdi =23.39; age =20,False
41,Huamanu Street,116,134,All,144,RMaint,Maintenance,Maintenance,2,2025,False,False,75.29,75.29453028876225,mesh_cracks =13.38; shove =7.81; poth =0,pdi =21.19; sdi =8.95; age =10,False
38,Tyler Place,322,334,All,147,RMaint,Maintenance,Maintenance,2,2025,False,False,40.55,40.54595394893079,mesh_cracks =0; shove =0; poth =1.04,pdi =10.47; sdi =10.51; age =8,False
41,Huamanu Street,0,116,All,149,RMaint,Maintenance,Maintenance,2,2025,False,False,463.8,463.7990313153931,mesh_cracks =0.12; shove =3.36; poth =0.07,pdi =6.81; sdi =7.37; age =37,False
1092,Bronte Road East,156,183,All,152,RMaint,Maintenance,Maintenance,2,2025,False,False,114.16,114.16220892356733,mesh_cracks =0.09; shove =0.07; poth =1.31,pdi =13.31; sdi =19.33; age =23,False
37,Freemason Avenue,172,362,All,156,RMaint,Maintenance,Maintenance,2,2025,False,False,2025.64,2025.6375604923494,mesh_cracks =19.44; shove =0.08; poth =0.08,pdi =20.37; sdi =25.85; age =17,False
15,Fendall Close,585,643,All,157,RMaint,Maintenance,Maintenance,2,2025,False,False,230.61,230.61399766491482,mesh_cracks =0; shove =0; poth =0,pdi =9.33; sdi =25.13; age =8,False
38,Tyler Place,279,322,All,162,RMaint,Maintenance,Maintenance,2,2025,False,False,167.09,167.08940481187776,mesh_cracks =13.39; shove =0.08; poth =0.08,pdi =17.65; sdi =37.04; age =33,False
1,Conifer Close,0,378,All,163,RMaint,Maintenance,Maintenance,2,2025,False,False,2519.18,2519.183034413802,mesh_cracks =0.16; shove =1; poth =0.47,pdi =8.71; sdi =13.96; age =11,False
917,Port Street East,1431,2115,All,164,RMaint,Maintenance,Maintenance,2,2025,False,False,3304.03,3304.032976705672,mesh_cracks =0.1; shove =12.64; poth =0.1,pdi =13.76; sdi =2.06; age =17,False
38,Tyler Place,334,389,All,165,RMaint,Maintenance,Maintenance,2,2025,False,False,471.22,471.2195227734926,mesh_cracks =0.25; shove =0.08; poth =0.07,pdi =9.04; sdi =20.8; age =33,False
9167,Foxglove Drive,0,668,All,166,RMaint,Maintenance,Maintenance,2,2025,False,False,2860.88,2860.877981507683,mesh_cracks =12.75; shove =0; poth =0,pdi =12.75; sdi =0; age =14,False
8,Tarras Road,0,86,All,167,RMaint,Maintenance,Maintenance,2,2025,False,False,267.18,267.1825014407029,mesh_cracks =0.12; shove =14.27; poth =0,pdi =18.96; sdi =53.26; age =9,False
9339,Weston Way,814,886,All,168,RMaint,Maintenance,Maintenance,2,2025,False,False,786.41,786.4122410629959,mesh_cracks =0.37; shove =0.08; poth =0.66,pdi =15; sdi =26.56; age =23,False
9339,Weston Way,965,1051,All,169,RMaint,Maintenance,Maintenance,2,2025,False,False,1347.47,1347.4735095909627,mesh_cracks =24.41; shove =9.11; poth =0,pdi =33.61; sdi =0.21; age =12,False
29,Riroriro Road,0,122,All,170,RMaint,Maintenance,Maintenance,2,2025,False,False,455.71,455.70951546762547,mesh_cracks =24.86; shove =0; poth =1.07,pdi =36.09; sdi =11.98; age =9,False
20,Burkes Creek Road,697,765,All,171,RMaint,Maintenance,Maintenance,2,2025,False,False,600.26,600.2587212010473,mesh_cracks =0.17; shove =4.16; poth =0,pdi =10.27; sdi =14.86; age =11,False
27,Gallop Lane,0,116,All,174,RMaint,Maintenance,Maintenance,2,2025,False,False,426.8,426.79574714094684,mesh_cracks =0.11; shove =6.94; poth =0,pdi =7.09; sdi =39.36; age =9,False
38,Tyler Place,279,322,All,175,RMaint,Maintenance,Maintenance,2,2025,False,False,539.3,539.2950198078519,mesh_cracks =0.21; shove =0.08; poth =0.54,pdi =10.66; sdi =43.59; age =33,False
37,Freemason Avenue,0,149,All,176,RMaint,Maintenance,Maintenance,2,2025,False,False,1230.15,1230.1534527170718,mesh_cracks =0.12; shove =0.07; poth =1.17,pdi =11.9; sdi =12.86; age =17,False
38,Tyler Place,279,322,All,177,RMaint,Maintenance,Maintenance,2,2025,False,False,459.96,459.96115785516736,mesh_cracks =0.16; shove =0.08; poth =1.35,pdi =13.98; sdi =14.25; age =33,False
7056,Dawick Street,78,88,All,184,RMaint,Maintenance,Maintenance,2,2025,False,False,20.5,20.50259138564441,mesh_cracks =0; shove =0; poth =1.05,pdi =10.5; sdi =38.79; age =9,False
9339,Weston Way,3114,3398,All,188,RMaint,Maintenance,Maintenance,2,2025,False,False,3078.87,3078.8679054551044,mesh_cracks =0.14; shove =0.08; poth =0.63,pdi =6.56; sdi =38.64; age =17,False
15,Fendall Close,585,643,All,189,RMaint,Maintenance,Maintenance,2,2025,False,False,157.81,157.81140012806003,mesh_cracks =0; shove =0; poth =0,pdi =9.95; sdi =24.89; age =8,False
27,Gallop Lane,0,116,All,192,RMaint,Maintenance,Maintenance,2,2025,False,False,425.91,425.911546778999,mesh_cracks =0.15; shove =0; poth =0,pdi =8.45; sdi =20.75; age =9,False
27,Gallop Lane,0,116,All,193,RMaint,Maintenance,Maintenance,2,2025,False,False,324.25,324.24964466100386,mesh_cracks =12.54; shove =0; poth =0,pdi =13.56; sdi =2.55; age =9,False
24,George Noble Road,272,286,All,194,RMaint,Maintenance,Maintenance,2,2025,False,False,62.02,62.016437455546715,mesh_cracks =0; shove =4.36; poth =0,pdi =11.85; sdi =18.73; age =10,False
43,Infantry Lane,0,95,All,195,RMaint,Maintenance,Maintenance,2,2025,False,False,167.93,167.9310834518057,mesh_cracks =19.7; shove =0.08; poth =0.08,pdi =24.93; sdi =18.41; age =20,False
16,Sarah Lane,0,515,All,197,RMaint,Maintenance,Maintenance,2,2025,False,False,2031.28,2031.2781326189886,mesh_cracks =0.18; shove =0.07; poth =0.07,pdi =6.81; sdi =47.09; age =17,False
41,Huamanu Street,116,134,All,198,RMaint,Maintenance,Maintenance,2,2025,False,False,29.22,29.224933718312005,mesh_cracks =0; shove =0; poth =0,pdi =6.9; sdi =24.83; age =10,False
32,Karearea Lane,820,1262,All,199,RMaint,Maintenance,Maintenance,2,2025,False,False,2061.01,2061.0103351446346,mesh_cracks =4.51; shove =0; poth =0.85,pdi =13.08; sdi =8.61; age =8,False
9339,Weston Way,965,1051,All,201,RMaint,Maintenance,Maintenance,2,2025,False,False,1284.27,1284.2735907777026,mesh_cracks =0.38; shove =8.34; poth =0,pdi =16.58; sdi =26.76; age =12,False
20,Burkes Creek Road,697,765,All,204,RMaint,Maintenance,Maintenance,2,2025,False,False,328.07,328.06599178498567,mesh_cracks =0.15; shove =7.36; poth =1.3,pdi =23.43; sdi =20.26; age =11,False
21,Tapeka Heights Lane,0,277,All,207,RMaint,Maintenance,Maintenance,2,2025,False,False,3866.86,3866.8634378809597,mesh_cracks =0.34; shove =0.08; poth =0.08,pdi =9.81; sdi =22.5; age =18,False
917,Port Street East,2120,2350,All,208,RMaint,Maintenance,Maintenance,2,2025,False,False,794.27,794.2709719674147,mesh_cracks =13.28; shove =1; poth =0.96,pdi =23.92; sdi =15.95; age =17,False
37,Freemason Avenue,149,172,All,210,RMaint,Maintenance,Maintenance,2,2025,False,False,92.71,92.7055225457232,mesh_cracks =28.92; shove =0; poth =0,pdi =28.92; sdi =0; age =7,False
37,Freemason Avenue,149,172,All,211,RMaint,Maintenance,Maintenance,2,2025,False,False,39.07,39.07339760975896,mesh_cracks =0; shove =0; poth =0,pdi =5.56; sdi =13.91; age =7,False
27,Gallop Lane,116,136,All,212,RMaint,Maintenance,Maintenance,2,2025,False,False,159.65,159.64868669665154,mesh_cracks =8; shove =4.46; poth =0,pdi =12.46; sdi =0; age =9,False
9339,Weston Way,965,1051,All,216,RMaint,Maintenance,Maintenance,2,2025,False,False,1000.87,1000.8676603953337,mesh_cracks =6.7; shove =0; poth =0,pdi =6.79; sdi =0.21; age =12,False
41,Huamanu Street,0,116,All,221,RMaint,Maintenance,Maintenance,2,2025,False,False,430.06,430.06384511441064,mesh_cracks =18.94; shove =0.08; poth =0.08,pdi =23.39; sdi =9.93; age =37,False
917,Port Street East,2120,2350,All,224,RMaint,Maintenance,Maintenance,2,2025,False,False,870.97,870.9710756432285,mesh_cracks =0.1; shove =1; poth =0.95,pdi =10.65; sdi =10.59; age =17,False
30,Curly McLeod Way,0,69,All,226,RMaint,Maintenance,Maintenance,2,2025,False,False,196.02,196.02328882764763,mesh_cracks =0.15; shove =0.07; poth =0.07,pdi =9.39; sdi =21.98; age =18,False
9339,Weston Way,886,939,All,227,RMaint,Maintenance,Maintenance,2,2025,False,False,924.7,924.7049719607687,mesh_cracks =0.4; shove =11.36; poth =0.1,pdi =21.36; sdi =22.59; age =12,False
38,Tyler Place,279,322,All,228,RMaint,Maintenance,Maintenance,2,2025,False,False,436.17,436.1676183235227,mesh_cracks =0.19; shove =0.08; poth =0.75,pdi =11.23; sdi =16.36; age =33,False
32,Karearea Lane,84,154,All,229,RMaint,Maintenance,Maintenance,2,2025,False,False,165.28,165.27749657095865,mesh_cracks =3.54; shove =0.07; poth =0.07,pdi =12.52; sdi =30.31; age =29,False
917,Port Street East,2120,2350,All,230,RMaint,Maintenance,Maintenance,2,2025,False,False,747.62,747.6244680160893,mesh_cracks =0.1; shove =4.44; poth =0.1,pdi =6.97; sdi =42.58; age =17,False
33,Okoare Lane,0,58,All,231,RMaint,Maintenance,Maintenance,2,2025,False,False,130.08,130.08327306858726,mesh_cracks =0; shove =0; poth =0,pdi =7.94; sdi =65.07; age =7,False
40,Bravery Road,0,278,All,232,RMaint,Maintenance,Maintenance,2,2025,False,False,1757.69,1757.687878691901,mesh_cracks =5.31; shove =0; poth =0,pdi =7.38; sdi =6.18; age =15,False
